Artist,Track,Album,Album_type,Genre,Views,Likes,Licensed,Stream,Most_playedon,Popularity_score,Views_Normalized,Likes_Normalized,Stream_Normalized
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,Pop,"59,095,041","433,116",TRUE,"114,177,468",Spotify,"173,705,625",0.010001871,0.013949983,0.033715277
Jay Wheeler,Lugar Seguro,Emociones,album,Pop,"18,332,860","110,030",FALSE,"14,891,497",Youtube,"33,334,387",0.003102848,0.003543893,0.004397286
Rema,Soundgasm,Rave & Roses,album,Pop,"70,077,748","605,338",FALSE,"78,491,577",Spotify,"149,174,663",0.011860701,0.019496982,0.023177649
Zé Felipe,OLHADINHA,OLHADINHA,single,Pop,"8,326,513","123,642",TRUE,"8,566,046",Spotify,"17,016,201",0.001409267,0.003982314,0.002529454
SEGA SOUND TEAM,Super Sonic Racing,Sonic R Original Soundtrack,album,Pop,"1,112,679","21,263",TRUE,"6,138,669",Spotify,"7,272,611",0.000188322,0.000684848,0.001812677
Howard Shore,Concerning Hobbits,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),compilation,Pop,"345,701","4,817",FALSE,"91,669,566",Spotify,"92,020,084",5.85101E-05,0.000155148,0.027068955
Aventura,Enseñame a Olvidar,We Broke The Rules,album,Pop,"107,734,059","328,851",TRUE,"133,975,334",Spotify,"242,038,244",0.018234054,0.010591772,0.039561356
M. M. Keeravani,Nunugu Misalodu,Yamadonga (Original Motion Picture Soundtrack),album,Pop,"1,481,487","15,710",TRUE,"5,979,351",Spotify,"7,476,548",0.000250743,0.000505994,0.001765633
Gustavo Mioto,Envolvidão - Ao Vivo Em Santa Catarina / 2022,Pé Na Areia (Ao Vivo Em Santa Catarina / 2022),single,Pop,"11,432,795","69,635",TRUE,"15,499,152",Spotify,"27,001,582",0.001935007,0.002242833,0.004576719
6ix9ine,GOTTI,Day69: Graduation Day,album,Pop,"534,681,903","4,097,001",FALSE,"231,064,701",Youtube,"769,843,605",0.090495234,0.131957937,0.068230715
Ms. Lauryn Hill,Doo Wop (That Thing),The Miseducation of Lauryn Hill,album,Pop,"155,585,471","1,046,356",TRUE,"327,451,076",Spotify,"484,082,903",0.026332935,0.033701476,0.096692489
Angèle,Balance ton quoi,Brol,album,Pop,"109,316,740","1,320,502",FALSE,"147,602,964",Spotify,"258,240,206",0.018501924,0.042531286,0.043585436
Leon Bridges,Bad Bad News,Good Thing,album,Pop,"7,423,829","80,553",TRUE,"80,190,287",Spotify,"87,694,669",0.001256488,0.002594485,0.023679258
Duran Duran,A View to a Kill,Decade,compilation,Pop,"8,255,803","68,880",TRUE,"59,888,563",Spotify,"68,213,246",0.0013973,0.002218516,0.017684395
La Factoria,Todavía,Dj Pablito Presenta- La Factoría,album,Pop,"8,877,499","105,704",TRUE,"244,331,008",Spotify,"253,314,211",0.001502522,0.003404559,0.072148101
The Wiggles,Hot Potato,The Best of The Wiggles,compilation,Pop,"1,432,178","6,540",FALSE,"33,048,574",Spotify,"34,487,292",0.000242397,0.000210643,0.009758859
LP,Lost on You,Lost on You,album,Pop,"52,547,966","309,373",TRUE,"629,760,955",Spotify,"682,618,294",0.008893775,0.009964416,0.185961076
Blur,Good Song,Think Tank (Special Edition),album,Pop,"5,207,289","22,306",TRUE,"9,386,790",Spotify,"14,616,385",0.000881337,0.000718441,0.00277181
The Smiths,This Charming Man - 2011 Remaster,The Smiths,album,Pop,"82,334,090","558,978",TRUE,"325,100,346",Spotify,"407,993,414",0.013935094,0.018003799,0.095998346
Leonardo,Ainda Ontem Chorei de Saudade - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,Pop,"40,205,845","188,515",TRUE,"21,166,745",Youtube,"61,561,105",0.006804863,0.006071771,0.006250293
Polimá Westcoast,BABY OTAKU,BABY OTAKU,single,Pop,"46,918,479","418,093",FALSE,"130,206,023",Spotify,"177,542,595",0.007940981,0.013466116,0.038448322
Maher Zain,Allahi Allah Kiya Karo - Vocals Only Version,Thank You Allah (Vocals Only - No Music Version),album,Pop,"47,910,732","435,675",TRUE,"7,351,465",Youtube,"55,697,872",0.00810892,0.014032404,0.002170802
Jimin,With you,"Our Blues, Pt. 4 (Original Television Soundtrack)",single,Pop,"35,912,951","1,228,555",TRUE,0,Youtube,"37,141,506",0.006078289,0.039569818,0
Guns N' Roses,Welcome To The Jungle,Appetite For Destruction,album,Pop,"539,233,715","2,963,285",TRUE,"885,393,374",Spotify,"1,427,590,374",0.091265631,0.095442734,0.261446352
Fünf Freunde,152 - und das Geheimnis der Kelly Brüder - Teil 02,Folge 152: und das Geheimnis der Kelly Brüder,album,Pop,552,12,FALSE,"39,052",Spotify,"39,616",9.34263E-08,3.86501E-07,1.15316E-05
Dino James,Pyaar Pyaar,D,album,Pop,"10,679,154","377,700",FALSE,"5,534,564",Youtube,"16,591,418",0.001807453,0.012165121,0.001634292
Owl City,Vanilla Twilight,Ocean Eyes (Deluxe Version),album,Pop,"78,613,807","493,083",TRUE,"89,360,473",Spotify,"168,467,363",0.013305434,0.015881425,0.026387107
Plain White T's,Should've Gone to Bed,Should've Gone to Bed - EP,single,Pop,"1,678,230","13,114",TRUE,"3,653,513",Spotify,"5,344,857",0.000284041,0.000422381,0.00107884
Glee Cast,"Baby, It's Cold Outside (feat. Darren Criss)","Glee: The Music, The Christmas Album",album,Pop,"2,720,062","47,994",FALSE,"62,932,751",Spotify,"65,700,807",0.000460372,0.001545811,0.018583308
CeeLo Green,The Night Begins To Shine,Teen Titans Go! (Songs From The Night Begins To Shine Special),single,Pop,"1,487,510","17,843",TRUE,"4,113,970",Spotify,"5,619,323",0.000251762,0.000574695,0.001214807
Marcos Witt,Escucharte Hablar,Enciende una Luz,album,Pop,"3,663,397","14,700",FALSE,"13,290,858",Spotify,"16,968,955",0.000620032,0.000473464,0.003924636
Rubén Blades,Tú Sí Sabes Quererme,"Un Canto por México, Vol. II",album,Pop,"653,221","24,417",TRUE,"8,591,388",Spotify,"9,269,026",0.000110558,0.000786433,0.002536937
The Score,Legend,ATLAS,album,Pop,"13,601,768","245,245",TRUE,"211,950,806",Spotify,"225,797,819",0.002302107,0.007898954,0.062586605
The Cranberries,Sunday,"Everybody Else Is Doing It, So Why Can't We?",album,Pop,"91,516","1,214",FALSE,"9,523,393",Spotify,"9,616,123",1.54891E-05,3.9101E-05,0.002812147
Tiakola,FLEURS (feat. Tiakola),KMT,album,Pop,"546,684","6,937",FALSE,"39,342,584",Spotify,"39,896,205",9.25266E-05,0.00022343,0.011617407
Brad Paisley,She's Everything,Time Well Wasted,album,Pop,"77,653,564","394,760",TRUE,"113,807,657",Spotify,"191,855,981",0.013142912,0.012714597,0.033606076
Jory Boy,Sin Perse,Sin Perse,single,Pop,"1,670,846","16,963",FALSE,"1,346,133",Youtube,"3,033,942",0.000282792,0.000546351,0.000397497
Los Bukis,A Donde Vayas,Y Para Siempre ...,album,Pop,"402,805","4,654",FALSE,"96,521,906",Spotify,"96,929,365",6.8175E-05,0.000149898,0.028501795
Péricles,Até Que Durou - Ao Vivo,Até Que Durou (Ao Vivo),single,Pop,0,0,FALSE,"70,131,947",Spotify,"70,131,947",0,0,0.020709147
Traditional,"Il est né, le divin enfant",Les chants de Noël du monde,compilation,Pop,"131,403","1,164",FALSE,"38,212",Youtube,"170,779",2.224E-05,3.74906E-05,1.12836E-05
Müslüm Gürses,Sigara,Yalan Dünya,album,Pop,"9,233,903","34,581",TRUE,"31,060,272",Spotify,"40,328,756",0.001562844,0.001113799,0.009171737
Bad Bunny,Ojitos Lindos,Un Verano Sin Ti,album,Reggaeton,"3,188,811","38,370",FALSE,"872,322,869",Spotify,"875,550,050",0.000539708,0.001235837,0.257586784
Divya Kumar,Shubhaarambh,Celebrate Kai Po Che (Original Motion Picture Soundtrack),album,Pop,"15,886,439","228,024",TRUE,"20,101,610",Spotify,"36,216,073",0.002688789,0.007344293,0.005935771
Palak Muchhal,Dekha Hazaro Dafaa,Rustom (Original Motion Picture Soundtrack),compilation,Pop,"105,416,680","863,827",TRUE,"31,076,062",Youtube,"137,356,569",0.017841837,0.027822505,0.009176399
Gusttavo Lima,Cara da Derrota - Ao Vivo,Buteco Goiânia (Ao Vivo),album,Pop,"29,463,934","111,643",FALSE,"32,872,413",Spotify,"62,447,990",0.004986789,0.003595845,0.009706841
Kris Kristofferson,"Mammas Don't Let Your Babies Grow Up to Be Cowboys - Live at Nassau Coliseum, Uniondale, NY - March 1990",Live - American Outlaws,album,Pop,"5,212,294","27,521",TRUE,"5,085,132",Youtube,"10,324,947",0.000882184,0.000886408,0.00150158
Cristian Castro,Color Esperanza / Sólo le Pido a Dios - Versión México,Color Esperanza / Sólo le Pido a Dios (Versión México),single,Pop,"120,609","4,108",TRUE,"9,149,565",Spotify,"9,274,282",2.04131E-05,0.000132312,0.00270176
Ennio Morricone,Gabriel's Oboe,The Mission: Music From The Motion Picture,album,Pop,"8,406,437","63,069",TRUE,"48,877,206",Spotify,"57,346,712",0.001422795,0.002031353,0.01443287
Jeff Beck,Come Dancing,Wired,album,Pop,"395,755","3,555",FALSE,"5,156,422",Spotify,"5,555,732",6.69818E-05,0.000114501,0.001522631
Shreya Ghoshal,Munbe Vaa,Silunu Oru Kadhal,album,Pop,"808,247","16,354",FALSE,"46,214,786",Spotify,"47,039,387",0.000136796,0.000526737,0.013646688
Hugh Jackman,Come Alive,The Greatest Showman (Original Motion Picture Soundtrack),compilation,Pop,"391,524","4,316",FALSE,"265,866,616",Spotify,"266,262,456",6.62657E-05,0.000139012,0.078507315
John Legend,What Christmas Means to Me (feat. Stevie Wonder),A Legendary Christmas,album,Pop,"2,054,540","10,171",TRUE,"40,228,986",Spotify,"42,293,697",0.000347732,0.000327592,0.011879151
Metallica,The Unforgiven (Remastered),Metallica (Remastered),album,Metal,"426,125,708","1,781,690",FALSE,0,Youtube,"427,907,398",0.072122033,0.057385423,0
Ghostface Killah,Sour Soul,Sour Soul,album,Pop,"200,871","2,103",FALSE,"12,213,950",Spotify,"12,416,924",3.39975E-05,6.77343E-05,0.003606637
WIU,Oração,Manual de Como Amar Errado,album,Pop,"6,880,201","280,381",FALSE,"6,948,469",Spotify,"14,109,051",0.001164478,0.00903063,0.002051802
Misfits,Some Kinda Hate - C.I. Recording 1978,The Misfits Box Set,album,Pop,"3,354,404","32,301",TRUE,"12,450,113",Spotify,"15,836,818",0.000567735,0.001040364,0.003676373
Gazo,MAUVAIS 2X (feat. Ninho),MAUVAIS 2X (feat. Ninho),single,Pop,"28,923,285","235,305",FALSE,"51,663,165",Spotify,"80,821,755",0.004895283,0.007578803,0.015255531
Thomas Rhett,Make Me Wanna,It Goes Like This,album,Pop,"53,631,856","195,554",TRUE,"110,513,723",Spotify,"164,341,133",0.009077224,0.006298486,0.032633415
Los Yonic's,Pero Te Vas A Arrepentir,Volveré A Conquistarte,album,Pop,"62,741,840","176,463",TRUE,"59,059,352",Youtube,"121,977,655",0.010619094,0.005683595,0.017439539
A Tribe Called Quest,Electric Relaxation,The Anthology,compilation,Pop,"41,167,375","414,035",TRUE,"121,774,534",Spotify,"163,355,944",0.006967603,0.013335414,0.035958602
Kimbra,new habit,A Reckoning,album,Pop,"6,370",149,TRUE,"29,241",Spotify,"35,760",1.07813E-06,4.79905E-06,8.63453E-06
Counting Crows,Colorblind,This Desert Life,album,Pop,"19,268,639","78,721",FALSE,"61,658,408",Spotify,"81,005,768",0.003261229,0.002535479,0.01820701
Insane Clown Posse,What Is A Juggalo?,The Great Milenko,album,Pop,"227,274","1,192",FALSE,"10,520,830",Spotify,"10,749,296",3.84663E-05,3.83924E-05,0.003106679
James Blake,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",single,Pop,"141,340,149","1,763,637",TRUE,"525,330,567",Spotify,"668,434,353",0.023921905,0.056803965,0.155123998
Lil Peep,Star Shopping,Star Shopping,single,Pop,"86,499","3,856",FALSE,"798,993,758",Spotify,"799,084,113",1.464E-05,0.000124196,0.235933551
Los Prisioneros,La Voz de los '80,La Voz de los '80 (Edición 30 Años),album,Pop,"42,809",580,FALSE,"24,364,820",Spotify,"24,408,209",7.24545E-06,1.86809E-05,0.007194648
Clean Bandit,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),single,Pop,"19,939,648","141,191",TRUE,"107,544,414",Spotify,"127,625,253",0.003374797,0.004547539,0.031756613
Theory of a Deadman,Dinosaur,Dinosaur,single,Pop,"391,480","6,817",TRUE,"1,432,119",Spotify,"1,830,416",6.62582E-05,0.000219565,0.000422888
City Girls,Ex For A Reason (with JT from City Girls),Still Over It,album,Pop,"14,271,313","208,126",TRUE,"62,580,633",Spotify,"77,060,072",0.002415428,0.00670341,0.018479332
